Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity,inventory_status,inventory_turnover,lead_time_category,cost_per_unit,warehouse_utilization,warehouse_risk,backorder_flag
2023-11-04,South,Clothing,Supplier B,Warehouse 3,Pending,928,2740,14707.15126,True,26,False,184468.4823,1850.5,5642,Overstock,0.5014860848419346,Slow,15.848223340517242,0.3279865295994328,Under Utilized,0
2023-11-03,West,Accessories,Supplier A,Warehouse 2,Fulfilled,752,961,14063.65995,True,18,False,85322.53209,1283.0,7075,Understock,0.5861262665627436,Slow,18.70167546542553,0.1813427561837456,Under Utilized,0
2023-11-02,North,Furniture,Supplier B,Warehouse 2,Fulfilled,312,1605,13523.12345,True,26,False,54917.46637,1150.5,9022,Overstock,0.2711864406779661,Slow,43.34334439102564,0.12752161383285301,Under Utilized,0
2023-11-01,South,Furniture,Supplier D,Warehouse 3,Canceled,121,696,1885.607007,True,1,False,19190.43188,2510.5,5813,Understock,0.048197570205138415,Fast,15.583528983471075,0.43187682779975917,Optimal,0
2023-10-31,South,Furniture,Supplier A,Warehouse 1,Pending,640,4325,7137.285349,True,17,False,48649.503,3487.5,8174,Overstock,0.18351254480286738,Slow,11.1520083578125,0.42665769513090285,Optimal,0
2023-10-30,East,Clothing,Supplier D,Warehouse 1,Fulfilled,332,2650,4843.566634,True,7,False,19076.65339,1595.5,7125,Overstock,0.20808523973675963,Fast,14.589056126506023,0.2239298245614035,Under Utilized,0
2023-10-29,North,Clothing,Supplier C,Warehouse 2,Fulfilled,972,541,10368.12966,True,12,False,187293.0993,789.5,8885,Understock,1.2311589613679543,Medium,10.666800061728395,0.08885762521102983,Under Utilized,0
2023-10-28,North,Furniture,Supplier A,Warehouse 1,Fulfilled,876,1038,11974.76233,True,27,False,165131.8331,2168.5,9577,Understock,0.40396587502882175,Slow,13.669820011415524,0.2264279001775086,Under Utilized,0
2023-10-27,West,Furniture,Supplier B,Warehouse 1,Fulfilled,523,3299,5077.956382,True,10,True,68475.70385,3040.0,9521,Overstock,0.17203947368421052,Medium,9.709285625239007,0.31929419178657703,Under Utilized,1
2023-10-26,North,Furniture,Supplier D,Warehouse 2,Fulfilled,691,2781,5568.080617,True,6,False,135161.3299,3218.5,8100,Understock,0.21469628709025942,Fast,8.058003787264832,0.3973456790123457,Under Utilized,0
2023-10-25,East,Accessories,Supplier D,Warehouse 3,Canceled,807,3656,2857.137486,True,15,True,89444.15979,2400.5,5560,Overstock,0.33617996250781085,Slow,3.5404429814126397,0.43174460431654677,Optimal,1
2023-10-24,South,Accessories,Supplier D,Warehouse 2,Fulfilled,949,1145,553.6848991,True,24,False,65143.91284,3048.5,9336,Understock,0.31130063965884863,Slow,0.5834403573234985,0.326531705227078,Under Utilized,0
2023-10-23,West,Electronics,Supplier B,Warehouse 2,Fulfilled,382,4952,4435.747532,True,18,False,21548.57897,3848.0,8606,Overstock,0.09927234927234928,Slow,11.611904534031414,0.4471299093655589,Optimal,0
2023-10-22,South,Clothing,Supplier D,Warehouse 2,Fulfilled,749,2744,13197.43435,True,3,False,93091.97484,3639.5,7176,Understock,0.20579749965654623,Fast,17.62007256341789,0.5071767001114827,Optimal,0
2023-10-21,South,Clothing,Supplier D,Warehouse 3,Fulfilled,125,4535,7374.10583,False,14,False,8779.415563,3900.0,7216,Overstock,0.03205128205128205,Medium,58.99284664,0.5404656319290465,Optimal,0
2023-10-20,North,Furniture,Supplier D,Warehouse 3,Pending,347,3265,9549.644591,True,21,False,50808.05859,3502.0,8745,Understock,0.0990862364363221,Slow,27.52058959942363,0.40045740423098913,Optimal,0
2023-10-19,East,Furniture,Supplier A,Warehouse 3,Fulfilled,353,3739,3970.318155,True,25,False,9238.89324,4163.0,5028,Understock,0.08479461926495316,Slow,11.247360212464589,0.8279634049323786,Optimal,0
2023-10-18,North,Electronics,Supplier D,Warehouse 2,Fulfilled,288,4587,14316.09864,True,29,False,6385.320924,3374.0,7685,Overstock,0.08535862477771192,Slow,49.70867583333333,0.4390370852309694,Optimal,0
2023-10-17,West,Electronics,Supplier D,Warehouse 2,Fulfilled,480,2161,14137.20938,False,25,False,60714.1815,3453.0,5556,Understock,0.13900955690703737,Slow,29.452519541666668,0.6214902807775378,Optimal,0
2023-10-16,North,Electronics,Supplier A,Warehouse 2,Fulfilled,540,4745,7014.480931,False,10,False,101812.9233,2882.5,8843,Overstock,0.1873373807458803,Medium,12.989779501851851,0.3259640393531607,Under Utilized,0
2023-10-15,North,Electronics,Supplier B,Warehouse 2,Fulfilled,413,1020,1926.001363,True,19,False,63958.22882,1966.0,6607,Understock,0.2100712105798576,Slow,4.663441556900727,0.2975631905554715,Under Utilized,0
2023-10-14,North,Furniture,Supplier C,Warehouse 1,Pending,311,2912,8814.761468,True,18,False,40038.01629,3393.5,7501,Understock,0.09164579342861352,Slow,28.34328446302251,0.4524063458205573,Optimal,0
2023-10-13,East,Furniture,Supplier A,Warehouse 1,Fulfilled,705,3875,1635.374222,True,12,False,136692.5232,3986.5,9306,Understock,0.17684685814624357,Medium,2.31967974751773,0.42837954008166773,Optimal,0
2023-10-12,South,Furniture,Supplier B,Warehouse 3,Fulfilled,907,4098,3657.35622,True,11,False,88231.00229,3094.0,9925,Overstock,0.2931480284421461,Medium,4.032366284454245,0.3117380352644836,Under Utilized,0
2023-10-11,East,Electronics,Supplier A,Warehouse 1,Pending,236,2090,7593.963491,True,6,False,28517.69543,2369.5,9804,Understock,0.09959907153407892,Fast,32.177811402542375,0.24168706650346797,Under Utilized,0
2023-10-10,South,Clothing,Supplier D,Warehouse 2,Fulfilled,532,2649,7001.023823,True,7,True,50556.08275,1927.0,9784,Overstock,0.2760768033212247,Fast,13.159819216165415,0.19695421095666393,Under Utilized,1
2023-10-09,West,Electronics,Supplier C,Warehouse 2,Fulfilled,579,1205,12348.05294,True,8,False,76675.52555,1096.5,5172,Overstock,0.5280437756497948,Medium,21.326516303972365,0.21200696055684454,Under Utilized,0
2023-10-08,West,Furniture,Supplier A,Warehouse 1,Pending,804,988,12927.90562,True,29,False,20734.95792,1734.5,7497,Understock,0.4635341597002018,Slow,16.07948460199005,0.23135921035080698,Under Utilized,0
2023-10-07,South,Accessories,Supplier C,Warehouse 2,Pending,290,2481,3742.382987,True,29,True,31372.45346,3377.5,5743,Understock,0.08586232420429311,Slow,12.904768920689655,0.5881072610134076,Optimal,1
2023-10-06,North,Clothing,Supplier C,Warehouse 1,Fulfilled,833,4274,4487.859201,False,20,True,106310.7742,2459.5,5586,Overstock,0.33868672494409435,Slow,5.387586075630252,0.440297171500179,Optimal,1
2023-10-05,South,Accessories,Supplier B,Warehouse 1,Fulfilled,380,645,13362.11979,True,5,False,55719.95706,884.5,8012,Understock,0.4296212549462973,Fast,35.16347313157895,0.11039690464303545,Under Utilized,0
2023-10-04,North,Furniture,Supplier A,Warehouse 3,Canceled,103,1124,2411.199034,True,2,False,16205.45247,3036.0,6929,Understock,0.03392621870882741,Fast,23.409699359223303,0.43815846442488093,Optimal,0
2023-10-03,West,Accessories,Supplier A,Warehouse 2,Fulfilled,859,4948,3781.021345,False,14,False,25524.80451,3477.5,7497,Overstock,0.24701653486700215,Medium,4.401654650756694,0.46385220754968653,Optimal,0
2023-10-02,North,Accessories,Supplier C,Warehouse 3,Fulfilled,170,2007,10441.95036,True,19,False,14676.64033,1693.0,5376,Overstock,0.10041346721795628,Slow,61.42323741176471,0.31491815476190477,Under Utilized,0
2023-10-01,West,Clothing,Supplier C,Warehouse 3,Fulfilled,893,1379,7271.759065,True,20,False,168848.7104,1715.0,8218,Understock,0.5206997084548105,Slow,8.143067262038073,0.20868824531516184,Under Utilized,0
2023-09-30,West,Electronics,Supplier B,Warehouse 2,Pending,307,2051,599.1908482,True,9,False,23661.46607,1937.5,7033,Overstock,0.15845161290322582,Medium,1.9517617205211726,0.2754869899047348,Under Utilized,0
2023-09-29,West,Clothing,Supplier D,Warehouse 2,Fulfilled,625,1824,3159.642831,True,29,False,117504.7437,1137.5,8467,Overstock,0.5494505494505495,Slow,5.0554285296,0.13434510452344395,Under Utilized,0
2023-09-28,South,Electronics,Supplier C,Warehouse 2,Fulfilled,943,451,5455.358214,True,10,False,146359.7332,767.0,8347,Understock,1.2294654498044328,Medium,5.78510945281018,0.09188930154546544,Under Utilized,0
2023-09-27,East,Electronics,Supplier C,Warehouse 1,Fulfilled,497,1083,6659.358452,True,20,False,91746.22126,2990.0,7734,Understock,0.16622073578595317,Slow,13.399111573440644,0.3866046030514611,Under Utilized,0
2023-09-26,East,Accessories,Supplier A,Warehouse 2,Fulfilled,770,4897,2538.582814,True,3,False,40333.62978,4739.5,9508,Overstock,0.16246439497837326,Fast,3.2968607974025974,0.49847496844762307,Optimal,0
2023-09-25,West,Clothing,Supplier D,Warehouse 1,Fulfilled,552,4582,7902.543789,True,23,False,84830.76901,4172.0,9016,Overstock,0.13231064237775647,Slow,14.31620251630435,0.46273291925465837,Optimal,0
2023-09-24,West,Clothing,Supplier D,Warehouse 1,Fulfilled,952,3762,6749.264068,True,10,False,136753.7566,3078.0,5127,Overstock,0.3092917478882391,Medium,7.089563096638656,0.6003510825043885,Optimal,0
2023-09-23,South,Clothing,Supplier A,Warehouse 1,Pending,734,2394,2996.863452,True,10,False,47742.54449,3575.5,6988,Understock,0.2052859739896518,Medium,4.082920234332425,0.5116628506010303,Optimal,0
2023-09-22,East,Furniture,Supplier B,Warehouse 1,Fulfilled,263,4757,1990.139518,True,21,False,25874.93796,3231.0,7138,Overstock,0.08139894769421231,Slow,7.567070410646387,0.45264780050434295,Optimal,0
2023-09-21,North,Furniture,Supplier C,Warehouse 1,Pending,454,1705,756.2156495,True,12,False,66951.64601,2477.5,6873,Understock,0.18324924318869829,Medium,1.6656732367841411,0.36046849992725155,Under Utilized,0
2023-09-20,North,Electronics,Supplier B,Warehouse 3,Canceled,646,3250,1293.051031,True,10,True,30061.15848,3459.5,6068,Understock,0.18673218673218672,Medium,2.001626982972136,0.5701219512195121,Optimal,1
2023-09-19,South,Electronics,Supplier B,Warehouse 2,Pending,572,3669,3665.395121,True,22,False,97414.02866,4291.0,7381,Understock,0.13330226054532743,Slow,6.408033428321678,0.5813575396287766,Optimal,0
2023-09-18,North,Electronics,Supplier B,Warehouse 2,Fulfilled,508,4913,3826.205781,True,6,False,93014.61433,3043.0,6266,Overstock,0.16694051922444955,Fast,7.531901143700788,0.485636769869135,Optimal,0
2023-09-17,East,Furniture,Supplier D,Warehouse 3,Fulfilled,148,1173,5805.53983,True,2,False,15882.3177,2486.0,9365,Understock,0.05953338696701529,Fast,39.22662047297297,0.2654564869193807,Under Utilized,0
2023-09-16,West,Clothing,Supplier C,Warehouse 2,Pending,827,3799,2306.918416,True,8,False,157639.9533,3419.0,7046,Overstock,0.24188359169347762,Medium,2.789502316807739,0.48523985239852396,Optimal,0
2023-09-15,South,Accessories,Supplier D,Warehouse 3,Fulfilled,787,3039,2891.543389,True,23,False,98389.49201,3824.5,6314,Understock,0.20577853314158714,Slow,3.674133912325286,0.6057174532784289,Optimal,0
2023-09-14,East,Clothing,Supplier C,Warehouse 1,Fulfilled,97,4610,3934.317324,True,22,False,3330.542446,3025.0,7559,Overstock,0.03206611570247934,Slow,40.55997241237114,0.4001852096838206,Optimal,0
2023-09-13,East,Electronics,Supplier A,Warehouse 3,Fulfilled,165,1440,1758.352834,True,12,False,12911.785,2432.0,5824,Understock,0.0678453947368421,Medium,10.656683842424243,0.4175824175824176,Optimal,0
2023-09-12,North,Electronics,Supplier C,Warehouse 1,Fulfilled,404,3424,8402.243032,True,3,False,57195.41067,2457.5,9720,Overstock,0.1643947100712106,Fast,20.797631267326732,0.2528292181069959,Under Utilized,0
2023-09-11,North,Furniture,Supplier A,Warehouse 3,Canceled,383,1491,12680.27306,True,4,False,40697.16879,1018.5,5708,Overstock,0.3760432007854688,Fast,33.107762558746735,0.17843377715487035,Under Utilized,0
2023-09-10,West,Accessories,Supplier D,Warehouse 1,Fulfilled,74,546,11137.82119,True,13,True,4410.39297,380.5,6416,Overstock,0.19448094612352168,Medium,150.51109716216217,0.05930486284289277,Under Utilized,1
2023-09-09,North,Electronics,Supplier A,Warehouse 2,Pending,986,215,7059.318008,True,17,False,127665.6916,462.5,8988,Understock,2.131891891891892,Slow,7.159551732251521,0.05145749888740543,Under Utilized,0
2023-09-08,South,Accessories,Supplier D,Warehouse 1,Fulfilled,688,710,6640.489134,True,4,False,131800.2232,590.5,6909,Overstock,1.1651143099068586,Fast,9.65187374127907,0.08546822984512954,Under Utilized,0
2023-09-07,East,Accessories,Supplier B,Warehouse 2,Fulfilled,424,471,2054.724716,True,14,False,41977.51505,1077.0,8090,Understock,0.393686165273909,Medium,4.846048858490566,0.1331273176761434,Under Utilized,0
2023-09-06,North,Clothing,Supplier C,Warehouse 2,Fulfilled,655,1683,7942.277316,True,25,False,91519.16422,1597.5,8916,Overstock,0.41001564945226915,Slow,12.125614222900763,0.1791722745625841,Under Utilized,0
2023-09-05,North,Accessories,Supplier C,Warehouse 2,Fulfilled,363,1512,7964.371407,True,2,False,45124.1499,2557.5,5677,Understock,0.14193548387096774,Fast,21.94041709917355,0.45050202571780873,Optimal,0
2023-09-04,North,Accessories,Supplier B,Warehouse 1,Fulfilled,543,3603,8831.441865,True,27,False,23002.8956,3756.5,8524,Understock,0.1445494476241182,Slow,16.26416549723757,0.4406968559361802,Optimal,0
2023-09-03,South,Electronics,Supplier C,Warehouse 3,Fulfilled,539,3910,5367.394809,True,24,False,70548.05802,3133.0,7356,Overstock,0.17203957867858283,Slow,9.95806087012987,0.42591082109842304,Optimal,0
2023-09-02,East,Furniture,Supplier A,Warehouse 1,Canceled,767,2356,12365.46336,True,2,False,69557.33995,1419.0,6531,Overstock,0.5405214940098662,Fast,16.121855749674054,0.21727147450620118,Under Utilized,0
2023-09-01,North,Furniture,Supplier A,Warehouse 3,Fulfilled,635,482,1530.04261,True,13,False,57251.31903,1397.0,5781,Understock,0.45454545454545453,Medium,2.4095159212598425,0.241653693132676,Under Utilized,0
2023-08-31,West,Accessories,Supplier A,Warehouse 2,Fulfilled,74,2312,7301.366294,True,20,False,7741.678167,2517.0,9958,Understock,0.029400079459674214,Slow,98.66711208108109,0.2527615987146013,Under Utilized,0
2023-08-30,East,Clothing,Supplier D,Warehouse 2,Fulfilled,544,2722,8052.843849,True,16,False,93421.70221,1755.5,5131,Overstock,0.30988322415266306,Slow,14.80302178125,0.34213603586045604,Under Utilized,0
2023-08-29,South,Electronics,Supplier C,Warehouse 1,Fulfilled,417,789,3258.304997,True,20,False,64641.93651,2256.5,6022,Understock,0.1847994682029692,Slow,7.813681047961631,0.37470939887080706,Under Utilized,0
2023-08-28,West,Furniture,Supplier D,Warehouse 1,Fulfilled,297,3724,10417.63938,False,24,True,55791.01055,3491.0,6044,Overstock,0.08507590948152392,Slow,35.076226868686874,0.5775976174718729,Optimal,1
2023-08-27,East,Accessories,Supplier B,Warehouse 1,Fulfilled,286,3258,8412.195642,True,23,False,48530.6803,3812.5,7498,Understock,0.07501639344262295,Slow,29.41327147552448,0.5084689250466791,Optimal,0
2023-08-26,South,Electronics,Supplier B,Warehouse 2,Pending,973,4367,3734.751851,True,25,False,118909.4154,2716.5,8349,Overstock,0.35818148352659673,Slow,3.838388336073998,0.32536830758174634,Under Utilized,0
2023-08-25,South,Clothing,Supplier C,Warehouse 1,Fulfilled,330,1066,9398.406222,False,24,False,26605.4811,814.5,9513,Overstock,0.40515653775322286,Slow,28.480018854545452,0.08561967833491012,Under Utilized,0
2023-08-24,West,Clothing,Supplier B,Warehouse 3,Fulfilled,79,563,3481.511572,True,26,False,5899.084527,1208.5,7902,Understock,0.06537029375258585,Slow,44.069766734177215,0.1529359655783346,Under Utilized,0
2023-08-23,West,Accessories,Supplier B,Warehouse 3,Canceled,776,1854,14235.84999,True,17,False,40323.25733,2142.0,6347,Understock,0.3622782446311858,Slow,18.345167512886597,0.337482275090594,Under Utilized,0
2023-08-22,West,Accessories,Supplier D,Warehouse 2,Canceled,305,2430,3351.67487,True,29,True,39024.57371,1572.5,8468,Overstock,0.19395866454689983,Slow,10.989097934426228,0.18569910250354274,Under Utilized,1
2023-08-21,West,Clothing,Supplier A,Warehouse 3,Pending,933,715,13241.82459,True,11,True,142533.0639,2322.0,6321,Understock,0.4018087855297158,Medium,14.19273803858521,0.3673469387755102,Under Utilized,1
2023-08-20,West,Electronics,Supplier C,Warehouse 2,Fulfilled,96,3929,4254.943273,True,10,False,8182.814785,4255.5,9135,Understock,0.022559041240747268,Medium,44.32232576041667,0.4658456486042693,Optimal,0
2023-08-19,South,Electronics,Supplier C,Warehouse 3,Fulfilled,118,4582,7138.171522,True,18,False,2363.933548,2530.0,7436,Overstock,0.0466403162055336,Slow,60.492979,0.34023668639053256,Under Utilized,0
2023-08-18,North,Furniture,Supplier C,Warehouse 3,Pending,224,478,12578.99683,True,25,False,39053.80543,1842.0,8596,Understock,0.12160694896851248,Slow,56.15623584821429,0.21428571428571427,Under Utilized,0
2023-08-17,North,Clothing,Supplier B,Warehouse 3,Fulfilled,174,3206,1303.955918,True,20,False,27594.31521,4054.5,5641,Understock,0.04291527931927488,Slow,7.493999528735633,0.7187555397979082,Optimal,0
2023-08-16,South,Furniture,Supplier B,Warehouse 2,Canceled,132,4903,13638.99427,True,18,False,21331.20671,3169.0,7477,Overstock,0.04165351846008204,Slow,103.32571416666666,0.4238330881369533,Optimal,0
2023-08-15,North,Furniture,Supplier B,Warehouse 1,Canceled,763,1435,14766.99863,True,25,False,149533.804,862.5,8960,Overstock,0.8846376811594203,Slow,19.353864521625162,0.09626116071428571,Under Utilized,0
2023-08-14,South,Clothing,Supplier B,Warehouse 1,Fulfilled,840,290,533.6893889,True,23,False,136507.4845,1553.0,5181,Understock,0.5408886027044431,Slow,0.6353445105952381,0.29974908318857363,Under Utilized,0
2023-08-13,South,Accessories,Supplier D,Warehouse 1,Fulfilled,890,2816,2898.592206,True,4,False,146217.2294,3442.0,5831,Understock,0.25857059848925046,Fast,3.2568451752808985,0.5902932601612073,Optimal,0
2023-08-12,West,Furniture,Supplier D,Warehouse 2,Fulfilled,282,4068,13956.20643,True,19,False,42351.12732,2906.0,8823,Overstock,0.09704060564349622,Slow,49.49009372340426,0.3293664286523858,Under Utilized,0
2023-08-11,South,Furniture,Supplier D,Warehouse 1,Fulfilled,300,1744,13718.67725,True,16,False,23197.34898,2820.5,7840,Understock,0.10636411983690836,Slow,45.728924166666665,0.3597576530612245,Under Utilized,0
2023-08-10,East,Electronics,Supplier C,Warehouse 3,Fulfilled,162,3897,7654.397156,True,3,False,16153.51176,3590.0,9767,Overstock,0.04512534818941504,Fast,47.249365160493824,0.3675642469540289,Under Utilized,0
2023-08-09,East,Electronics,Supplier C,Warehouse 3,Fulfilled,579,3283,12574.05932,True,2,False,94659.50513,2597.0,9057,Overstock,0.2229495571813631,Fast,21.716855474956823,0.2867395384785249,Under Utilized,0
2023-08-08,East,Electronics,Supplier C,Warehouse 3,Fulfilled,274,1911,5586.275534,True,2,False,22919.11532,1952.5,8585,Understock,0.14033290653008962,Fast,20.38786691240876,0.22743156668608036,Under Utilized,0
2023-08-07,West,Electronics,Supplier C,Warehouse 3,Fulfilled,319,1994,8821.972474,True,9,False,36827.71442,1650.5,6514,Overstock,0.1932747652226598,Medium,27.65508612539185,0.25337734111145227,Under Utilized,0
2023-08-06,North,Furniture,Supplier C,Warehouse 1,Pending,648,1307,13478.61011,True,18,False,121214.2943,3034.0,6028,Understock,0.21357943309162822,Slow,20.80032424382716,0.5033178500331785,Optimal,0
2023-08-05,West,Electronics,Supplier B,Warehouse 3,Pending,125,4761,4174.001283,True,2,False,15305.89706,2774.0,9750,Overstock,0.04506128334534967,Fast,33.392010264,0.2845128205128205,Under Utilized,0
2023-08-04,North,Accessories,Supplier D,Warehouse 2,Fulfilled,365,787,11428.94256,True,11,False,38197.65461,1038.0,6748,Understock,0.3516377649325626,Medium,31.312171397260272,0.15382335506816835,Under Utilized,0
2023-08-03,East,Clothing,Supplier B,Warehouse 1,Fulfilled,442,1289,3517.537502,True,12,False,81531.55317,1348.0,9009,Understock,0.327893175074184,Medium,7.958229642533937,0.14962814962814963,Under Utilized,0
2023-08-02,East,Accessories,Supplier D,Warehouse 3,Fulfilled,564,1407,3723.100116,True,21,False,24964.67554,2530.0,6934,Understock,0.22292490118577074,Slow,6.601241340425532,0.36486876261897894,Under Utilized,0
2023-08-01,North,Electronics,Supplier B,Warehouse 1,Fulfilled,812,3653,14653.24735,False,22,False,78709.99536,3603.5,8367,Overstock,0.22533647842375468,Slow,18.045871120689654,0.4306800525875463,Optimal,0
2023-07-31,East,Clothing,Supplier D,Warehouse 3,Canceled,828,3554,13856.58626,True,9,True,30175.38009,3016.0,6156,Overstock,0.27453580901856767,Medium,16.735007560386475,0.4899285250162443,Optimal,1
2023-07-30,East,Accessories,Supplier D,Warehouse 2,Fulfilled,808,2478,712.3833455,True,29,False,27635.48208,2020.0,6656,Overstock,0.4,Slow,0.8816625563118812,0.3034855769230769,Under Utilized,0
2023-07-29,North,Clothing,Supplier D,Warehouse 1,Fulfilled,929,1562,7511.831493,True,8,False,158546.8407,2429.5,7101,Understock,0.3823832064210743,Medium,8.085932715823466,0.3421349105759752,Under Utilized,0
2023-07-28,South,Furniture,Supplier B,Warehouse 3,Fulfilled,199,3297,1197.145043,True,22,False,6836.235127,2789.0,5959,Overstock,0.07135173897454285,Slow,6.015804236180904,0.4680315489176036,Optimal,0
2023-07-27,West,Electronics,Supplier A,Warehouse 3,Fulfilled,242,2281,9507.784692,True,29,False,13504.84018,1647.0,8621,Overstock,0.1469338190649666,Slow,39.28836649586776,0.19104512237559448,Under Utilized,0
2023-07-26,West,Clothing,Supplier D,Warehouse 1,Pending,583,1013,3657.069045,True,3,False,82715.00794,2863.0,8562,Understock,0.2036325532658051,Fast,6.272845703259005,0.3343844896052324,Under Utilized,0
2023-07-25,North,Accessories,Supplier C,Warehouse 2,Fulfilled,340,4713,11731.29521,True,29,False,57227.59982,4402.5,9918,Overstock,0.07722884724588303,Slow,34.50380944117647,0.4438898971566848,Optimal,0
2023-07-24,West,Clothing,Supplier C,Warehouse 2,Fulfilled,503,4092,11939.44185,True,13,False,17550.83442,3392.5,5941,Overstock,0.14826823876197495,Medium,23.736464910536778,0.5710318128261236,Optimal,0
2023-07-23,North,Clothing,Supplier A,Warehouse 2,Fulfilled,553,2693,3543.811663,True,10,False,72764.64212,1911.5,8681,Overstock,0.28930159560554536,Medium,6.40833935443038,0.22019352609146411,Under Utilized,0
2023-07-22,East,Electronics,Supplier B,Warehouse 1,Fulfilled,775,1130,14332.08291,True,20,False,125276.4708,1101.0,9662,Overstock,0.703905540417802,Slow,18.49301020645161,0.113951562823432,Under Utilized,0
2023-07-21,West,Furniture,Supplier A,Warehouse 2,Fulfilled,465,1072,978.6730706,True,8,False,41619.61656,1696.0,8698,Understock,0.27417452830188677,Medium,2.1046732701075266,0.19498735341457807,Under Utilized,0
2023-07-20,East,Furniture,Supplier B,Warehouse 3,Pending,950,2320,6763.845886,True,27,False,181905.7882,3097.0,7167,Understock,0.3067484662576687,Slow,7.119837774736842,0.43211943630528815,Optimal,0
2023-07-19,East,Electronics,Supplier C,Warehouse 2,Fulfilled,858,3874,777.9343691,True,27,False,155869.3857,2635.0,8913,Overstock,0.3256166982922201,Slow,0.9066834138694639,0.2956355884662852,Under Utilized,0
2023-07-18,North,Accessories,Supplier C,Warehouse 3,Fulfilled,898,1396,4849.108102,True,3,False,176622.4344,1536.5,5743,Understock,0.5844451675886756,Fast,5.3998976636971046,0.267543095942887,Under Utilized,0
2023-07-17,West,Furniture,Supplier A,Warehouse 1,Pending,501,1677,14279.4517,True,29,False,61222.12593,1766.0,6393,Understock,0.2836919592298981,Slow,28.501899600798403,0.27623963710308147,Under Utilized,0
2023-07-16,South,Furniture,Supplier C,Warehouse 3,Canceled,437,1855,7709.823328,True,5,False,33229.94485,2874.0,8019,Understock,0.15205288796102992,Fast,17.642616311212816,0.35839880284324727,Under Utilized,0
2023-07-15,South,Clothing,Supplier D,Warehouse 3,Fulfilled,145,3893,10256.0595,True,22,False,23164.1267,3824.0,5295,Overstock,0.037918410041841,Slow,70.7314448275862,0.72219074598678,Optimal,0
2023-07-14,East,Electronics,Supplier A,Warehouse 3,Canceled,450,3755,12233.32465,True,15,False,64637.77235,4091.0,6936,Understock,0.10999755560987534,Slow,27.18516588888889,0.5898212226066898,Optimal,0
2023-07-13,East,Clothing,Supplier D,Warehouse 2,Canceled,860,4427,10075.62966,True,13,False,117381.5711,2318.5,9788,Overstock,0.3709294802674143,Medium,11.715848441860466,0.23687167960768288,Under Utilized,0
2023-07-12,North,Accessories,Supplier C,Warehouse 2,Canceled,700,210,1526.475822,True,10,False,86946.0842,738.5,6060,Understock,0.9478672985781991,Medium,2.180679745714286,0.12186468646864687,Under Utilized,0
2023-07-11,East,Clothing,Supplier B,Warehouse 2,Pending,155,1267,11764.95935,True,9,False,9637.112272,1859.5,8316,Understock,0.0833557407905351,Medium,75.90296354838709,0.2236050986050986,Under Utilized,0
2023-07-10,East,Clothing,Supplier B,Warehouse 2,Fulfilled,884,2452,5173.709955,True,21,False,119030.2127,2734.5,5141,Understock,0.32327665021027613,Slow,5.852613071266969,0.5319004084808403,Optimal,0
2023-07-09,South,Electronics,Supplier C,Warehouse 3,Canceled,496,3017,9232.716384,True,9,False,56513.00985,2316.0,6529,Overstock,0.2141623488773748,Medium,18.614347548387094,0.3547250727523357,Under Utilized,0
2023-07-08,East,Furniture,Supplier B,Warehouse 2,Fulfilled,940,1615,5264.274175,True,25,False,22264.7225,3013.5,8459,Understock,0.311929649908744,Slow,5.600291675531914,0.3562477834259369,Under Utilized,0
2023-07-07,East,Accessories,Supplier B,Warehouse 1,Fulfilled,425,4412,5477.864053,True,17,False,50056.33722,3799.0,8386,Overstock,0.1118715451434588,Slow,12.889091889411766,0.453016932983544,Optimal,0
2023-07-06,South,Electronics,Supplier B,Warehouse 3,Fulfilled,673,3186,7936.112755,True,29,False,50363.58472,2828.5,5794,Overstock,0.2379353013964999,Slow,11.792143766716196,0.48817742492233346,Optimal,0
2023-07-05,North,Accessories,Supplier B,Warehouse 2,Fulfilled,55,2471,1622.467504,True,7,False,10086.05126,3001.5,5346,Understock,0.018324171247709478,Fast,29.49940916363636,0.5614478114478114,Optimal,0
2023-07-04,North,Electronics,Supplier C,Warehouse 1,Fulfilled,261,3532,9486.34389,False,11,False,22467.9006,2947.5,6405,Overstock,0.08854961832061069,Medium,36.34614517241379,0.4601873536299766,Optimal,0
2023-07-03,East,Accessories,Supplier B,Warehouse 3,Fulfilled,251,2363,11508.96521,True,26,True,47843.27114,3471.0,5846,Understock,0.07231345433592624,Slow,45.852451035856575,0.5937393089291824,Optimal,1
2023-07-02,South,Furniture,Supplier B,Warehouse 3,Canceled,790,4579,4934.295914,True,27,True,53335.23346,4459.0,6384,Overstock,0.1771697690065037,Slow,6.245944194936709,0.6984649122807017,Optimal,1
2023-07-01,East,Accessories,Supplier C,Warehouse 1,Pending,506,4339,10561.01585,True,3,False,23767.25726,3914.0,8882,Overstock,0.12927950945324476,Fast,20.871572826086958,0.4406665165503265,Optimal,0
2023-06-30,North,Clothing,Supplier B,Warehouse 1,Canceled,657,3489,4615.070174,True,21,False,68904.33537,2489.5,6515,Overstock,0.2639084153444467,Slow,7.02445992998478,0.38211818879508824,Under Utilized,0
